Unnamed: 0,id,likesCount,owner/is_mentionable,owner/is_private,owner/is_verified,repliesCount,text,timestamp,sentiment,we_count,them_count,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
542,18081133774572603,2,True,False,False,0,Have you had @garyseconomics on for a chat yet? I feel like it would be a great discussion.,2025-03-16T17:14:17.000Z,"{'label': 'positive', 'score': 0.937709629535675}",1,0,have you had on for a chat yet? i feel like it would be a great discussion.,False,False,0,0,none,False,0,[],0,0.0,0.0005664911586791277,0.0001303189346799627,0.00014516603550873697,0.000178351387148723,0.0001338758593192324,curiosity,0.7703360319137573
543,18496883734003237,209,False,False,False,12,Why is he even speaking,2025-04-15T23:57:23.000Z,"{'label': 'negative', 'score': 0.5666782855987549}",0,0,why is he even speaking,False,False,0,0,none,False,0,[],0,0.0,0.0014965770533308387,0.00010587648284854367,0.00014493118214886636,0.0002016289799939841,9.384044096805155e-05,neutral,0.9999779462814331
544,18067599277934810,219,True,True,False,15,Is it just me or i thought we would never see him again until now?,2025-04-15T23:52:08.000Z,"{'label': 'negative', 'score': 0.531351625919342}",2,0,is it just me or i thought we would never see him again until now?,True,False,1,0,we_only,False,0,[],0,0.0,0.0008864182746037841,0.00010728969209594652,0.00014162321167532355,0.00017832196317613125,0.00012926841736771166,curiosity,0.9126468300819397
545,18089378287606765,340,False,True,False,4,Very nice they let him out of the nursing home,2025-04-15T23:50:23.000Z,"{'label': 'positive', 'score': 0.9400302171707153}",0,1,very nice they let him out of the nursing home,False,True,0,1,them_only,False,0,[],0,0.0,0.001687892945483327,0.00010939711501123384,0.00019196484936401248,0.00026360322954133153,0.00011655367416096851,admiration,0.9955800175666809
546,17843641524458305,1279,True,False,False,46,Now we realize that Trump is the best president in the history of the United States👏🙌,2025-04-15T23:49:26.000Z,"{'label': 'positive', 'score': 0.9750778079032898}",1,0,now we realize that trump is the best president in the history of the united states,True,False,1,0,we_only,False,0,[],0,0.0,0.0008564284071326256,0.0001093772953026928,0.0001443626533728093,0.0001768742804415524,0.00012980375322513282,realization,0.9908181428909302
547,17963081906865688,758,False,True,False,13,We had a dead person in the White House for the last 5 years.,2025-04-15T23:50:52.000Z,"{'label': 'negative', 'score': 0.8315862417221069}",1,0,we had a dead person in the white house for the last 5 years.,True,False,1,0,we_only,False,0,[],0,0.0,0.0006554554565809667,0.00011828464630525559,0.00014124774315860122,0.00017444317927584052,0.00012092410906916484,sadness,0.5454429984092712
548,18050463740345679,170,True,False,False,7,Irrelevant and same old same old.,2025-04-15T23:51:59.000Z,"{'label': 'negative', 'score': 0.8914425373077393}",0,0,irrelevant and same old same old.,False,False,0,0,none,False,0,[],0,0.0,0.024272749200463295,0.00010717812983784825,0.0003480878658592701,0.001165048684924841,0.00013945445243734866,disapproval,0.5139264464378357
549,18089511217607167,131,False,True,True,2,Still lying when we know 100% of all crimes under his noise,2025-04-16T00:12:24.000Z,"{'label': 'negative', 'score': 0.7882145643234253}",1,0,still lying when we know 100 of all crimes under his noise,True,False,1,0,we_only,False,0,[],0,0.0,0.012165029533207417,9.812803182285279e-05,0.00024884144659154117,0.0004984888364560902,0.00019941934442613274,neutral,0.9888322353363037
550,17912933127070723,15,False,True,False,0,REALLY? They’re still going to parade him out in front of people. You would think they would keep him out of the public eye.,2025-04-16T00:43:13.000Z,"{'label': 'negative', 'score': 0.7066106796264648}",0,1,really? they re still going to parade him out in front of people. you would think they would keep him out of the public eye.,False,True,0,2,them_only,False,0,[],0,0.0,0.004533496685326099,0.00010351548553444445,0.0002482575364410877,0.00029356867889873683,0.00017766328528523445,curiosity,0.6415076851844788
551,18161956153349650,10,True,False,False,1,Doge found 21M social security numbers being used by dead people...and who are still cashing cheques. Is that funny?,2025-04-16T00:25:09.000Z,"{'label': 'negative', 'score': 0.6172035932540894}",1,0,doge found 21m social security numbers being used by dead people...and who are still cashing cheques. is that funny?,False,False,0,0,none,False,0,[],0,0.0,0.004119922406971455,8.82203530636616e-05,0.0001917435001814738,0.00030254185548983514,0.00010550509614404291,amusement,0.9742805361747742
552,18358176403181992,1602,True,True,False,94,Is he proud of the destruction he caused that Trump now has to clean up?,2025-04-15T23:50:33.000Z,"{'label': 'negative', 'score': 0.8451926708221436}",1,0,is he proud of the destruction he caused that trump now has to clean up?,False,False,0,0,none,False,0,[],0,0.0,0.004725215490907431,8.71037264005281e-05,0.00020507944282144308,0.0002750632120296359,0.00014054107305128127,curiosity,0.9846500754356384
553,17968213940856330,72,False,True,False,5,Seeing this face and hearing this voice made me sick to my stomach… just a reminder of how awful the past four years were for our country .,2025-04-15T23:58:36.000Z,"{'label': 'negative', 'score': 0.9596818685531616}",4,0,seeing this face and hearing this voice made me sick to my stomach just a reminder of how awful the past four years were for our country .,True,False,1,0,we_only,False,0,[],0,0.0,0.048180148005485535,0.0003041400050278753,0.000687428459059447,0.0012091335374861956,0.000688786618411541,sadness,0.795098066329956
554,17941783214994425,20,True,True,False,3,Didn’t listen to him before and I’m not gonna listen to him now,2025-04-16T00:04:59.000Z,"{'label': 'negative', 'score': 0.7715771198272705}",0,0,didn t listen to him before and i m not gonna listen to him now,False,False,0,0,none,False,0,[],0,0.0,0.003350362880155444,9.165274968836457e-05,0.00015547349175903946,0.0002284716028952971,0.00011800637730630115,annoyance,0.992727518081665
555,18053157389257835,35,True,False,False,0,Thanks for President Trump,2025-04-15T23:59:02.000Z,"{'label': 'positive', 'score': 0.9589000344276428}",0,0,thanks for president trump,False,False,0,0,none,False,0,[],0,0.0,0.0006846892647445202,0.00011186227493453771,0.00013778122956864536,0.00016903382493183017,0.00011281932529527694,gratitude,0.9999477863311768
556,18025130915663469,265,False,True,False,2,Go away old man!!! Worst President EVER!!!,2025-04-16T00:08:43.000Z,"{'label': 'negative', 'score': 0.942533016204834}",0,0,go away old man!!! worst president ever!!!,False,False,0,0,none,False,0,[],0,0.0,0.9216527938842773,0.002835347317159176,0.024646485224366188,0.4014487564563751,0.00495561957359314,anger,0.9317883253097534
557,18060027844893031,35,True,True,False,1,Is he going to end his speech by shaking the hands of imaginary people again?,2025-04-15T23:58:14.000Z,"{'label': 'neutral', 'score': 0.538180410861969}",0,0,is he going to end his speech by shaking the hands of imaginary people again?,False,False,0,0,none,False,0,[],0,0.0,0.002930284943431616,8.88510185177438e-05,0.00018868948973249644,0.00023691133537795395,0.00012318132212385535,curiosity,0.9594085812568665
558,18060615074011119,213,True,True,False,5,Shapiro be like “hey that was 60 years ago…but God promised this land to me 4000 years ago” 😂 🤡,2025-03-30T15:27:05.000Z,"{'label': 'negative', 'score': 0.5013821721076965}",0,0,shapiro be like hey that was 60 years ago but god promised this land to me 4000 years ago,False,False,0,0,none,False,0,[],0,0.0,0.004897565580904484,9.142841008724645e-05,0.000259221502346918,0.00028332986403256655,0.00011737947352230549,neutral,0.9690441489219666
559,17843246490452573,131,False,False,False,1,When the finger starts pointing in a direction that's inconvenient...then you don't care,2025-03-30T13:35:24.000Z,"{'label': 'negative', 'score': 0.6959336400032043}",0,0,when the finger starts pointing in a direction that's inconvenient...then you don't care,False,False,0,0,none,False,0,[],0,0.0,0.08972807973623276,0.0001490562135586515,0.0004745108599308878,0.0019708522595465183,0.00043470982927829027,neutral,0.9931178092956543
560,18003922502729888,150,False,True,False,0,Of course Shapiro doesn't care about JFK or the USS Liberty....,2025-03-30T13:54:11.000Z,"{'label': 'negative', 'score': 0.6725842952728271}",1,0,of course shapiro doesn't care about jfk or the uss liberty....,False,False,0,0,none,False,0,[],0,0.0,0.012480499222874641,0.00010007822857005522,0.000340137688908726,0.0005259872996248305,0.00014254912093747407,neutral,0.9999926090240479
561,17873417550222771,1,True,False,False,0,I LIVE FOR THE POUND!,2025-03-30T13:51:37.000Z,"{'label': 'positive', 'score': 0.9706003665924072}",0,0,i live for the pound!,False,False,0,0,none,False,0,[],0,0.0,0.022933457046747208,0.00012418284313753247,0.0004143542319070548,0.0007164156413637102,0.00026069150771945715,neutral,0.9999659061431885
562,18038980940447241,1,True,False,False,1,"Saagar- I love you so much HOWEVER stop trying to ban alcohol and weed. You hate the smell of pot?! Well it’s legalized in my state and everyone vapes it and there is hardly a smell. And also, not everyone who drinks is a drunk. 😒 it’s ok to have wine on a Friday Saagar",2025-04-01T13:07:16.000Z,"{'label': 'negative', 'score': 0.5223267078399658}",1,0,"saagar- i love you so much however stop trying to ban alcohol and weed. you hate the smell of pot?! well it s legalized in my state and everyone vapes it and there is hardly a smell. and also, not everyone who drinks is a drunk. it s ok to have wine on a friday saagar",False,False,0,0,none,False,0,[],0,0.0,0.12959426641464233,0.0002561248547863215,0.002491922816261649,0.003917825873941183,0.0007486901595257223,love,0.9952309727668762
563,18068143867913830,3,True,True,False,0,You have been living in a soft coup since 1963,2025-03-30T15:50:27.000Z,"{'label': 'negative', 'score': 0.8492639660835266}",0,0,you have been living in a soft coup since 1963,False,False,0,0,none,False,0,[],0,0.0,0.0013966589467599988,9.315507486462593e-05,0.00015492031525354832,0.00022364163305610418,0.00010918555199168622,neutral,0.9999850988388062
564,18219977311295322,1,True,True,False,0,There’s a certain group of people that really want to downplay this story and Ben is among that group.,2025-03-31T01:30:40.000Z,"{'label': 'negative', 'score': 0.8411207795143127}",0,0,there s a certain group of people that really want to downplay this story and ben is among that group.,False,False,0,0,none,False,0,[],0,0.0,0.000609199283644557,0.0001235284289577976,0.0001447411486878991,0.00017387424304615706,0.00012886818149127066,neutral,0.9999884366989136
565,18059062421027614,0,True,True,False,0,If the CIA had the best interest f the USA or where controlled by USA … would this be a valid plan to achieve those goals?,2025-03-30T14:08:52.000Z,"{'label': 'neutral', 'score': 0.709083616733551}",0,0,if the cia had the best interest f the usa or where controlled by usa would this be a valid plan to achieve those goals?,False,False,0,0,none,False,0,[],0,0.0,0.0006420047720894217,0.00011665708007058129,0.00014143426960799843,0.00017351981659885496,0.00012143021740484983,curiosity,0.5343886017799377
566,18063081553976419,57,False,True,False,0,Something happened from 1939-1945 too. Who cares by this guys logic.,2025-03-30T13:56:01.000Z,"{'label': 'negative', 'score': 0.6482827663421631}",0,0,something happened from 1939-1945 too. who cares by this guys logic.,False,False,0,0,none,False,0,[],0,0.0,0.000782707124017179,0.00011001180246239528,0.00013937494077254087,0.00017648075299803168,0.00011242980690440163,annoyance,0.8393872380256653
567,18037814498565857,37,True,True,False,0,"Ben doesn't want us digging cause his ""other"" country was involved and that's where his real allegiance lies.",2025-03-30T14:45:54.000Z,"{'label': 'negative', 'score': 0.8213112950325012}",2,0,ben doesn't want us digging cause his other country was involved and that's where his real allegiance lies.,True,False,1,0,we_only,False,0,[],0,0.0,0.0009171591955237091,0.0001062133233062923,0.00014514611393678933,0.00017491787730250508,0.00011253298725932837,neutral,0.9999864101409912
568,17847455691440841,26,True,False,False,1,Ben Shapiro has had more rough takes in recent years,2025-03-30T13:40:33.000Z,"{'label': 'negative', 'score': 0.7626872658729553}",0,0,ben shapiro has had more rough takes in recent years,False,False,0,0,none,False,0,[],0,0.0,0.0012230107095092535,9.706957644084468e-05,0.00013620896788779646,0.000184818753041327,9.365467121824622e-05,neutral,0.9999904632568359
569,18019477460495927,39,True,True,False,3,Ben doesnt care because most likely….,2025-03-30T14:07:07.000Z,"{'label': 'negative', 'score': 0.6451627016067505}",1,0,ben doesnt care because most likely .,False,False,0,0,none,False,0,[],0,0.0,0.01419573649764061,0.00011133806401630864,0.00023197688278742135,0.0005076104425825179,0.00014276268484536558,neutral,0.9999698400497437
570,17961427130910017,7,False,True,False,4,"It’s not that it doesn’t matter, but if we’re going to create a graph on its importance today on politics, Epstein would be in the lead and the most urgently necessary to be made public as it contains so many important figures across politics, corporations and celebrities.",2025-03-30T13:49:16.000Z,"{'label': 'neutral', 'score': 0.6855195164680481}",1,0,"it s not that it doesn t matter, but if we re going to create a graph on its importance today on politics, epstein would be in the lead and the most urgently necessary to be made public as it contains so many important figures across politics, corporations and celebrities.",True,False,1,0,we_only,False,0,[],0,0.0,0.0005427299183793366,0.00013314993702806532,0.0001441750064259395,0.00017845122783910483,0.00013771305384580046,neutral,0.9999786615371704
571,17975991848703120,161,True,False,False,3,Ben Shapiro cares about no history unless it is in regards to Jewish people.,2025-03-30T13:39:19.000Z,"{'label': 'negative', 'score': 0.7775107622146606}",0,0,ben shapiro cares about no history unless it is in regards to jewish people.,False,False,0,0,none,False,0,[],0,0.0,0.0030487538315355778,0.00010675636440282688,0.0003667001728899777,0.000236322550335899,0.00013229541946202517,neutral,0.999985933303833
572,18036282638285093,8,True,True,False,0,I shouldn’t be surprised by Shapiro at this point and yet it’s unbelievable that he’d tell an entire generation to not care about what happened to JFK.@esaagar gets it. I’d get upset but apparently I’m too old.,2025-03-30T13:44:43.000Z,"{'label': 'negative', 'score': 0.8791810274124146}",0,0,i shouldn t be surprised by shapiro at this point and yet it s unbelievable that he d tell an entire generation to not care about what happened to jfk. gets it. i d get upset but apparently i m too old.,False,False,0,0,none,False,0,[],0,0.0,0.005430297926068306,9.671976295066997e-05,0.0002289434924023226,0.0003389262710697949,0.00011970537161687389,disappointment,0.7677136063575745
573,17940400895997202,14,True,False,False,0,We love and support you Karen,2025-04-16T00:09:01.000Z,"{'label': 'positive', 'score': 0.9413135647773743}",0,0,we love and support you karen,True,False,1,0,we_only,False,0,[],0,0.0,0.00068321218714118,0.00012742653780151159,0.00014695960271637887,0.00017565593589097261,0.00015635284944437444,love,0.9732198119163513
574,18062254322510995,11,True,False,False,2,none,2025-04-16T00:42:48.000Z,"{'label': 'neutral', 'score': 0.6332381367683411}",0,0,none,False,False,0,0,none,False,0,[],0,0.0,0.0011606368934735656,0.00010124022082891315,0.0001464106171624735,0.00020216875418554991,9.963934280676767e-05,neutral,0.9999849796295166
575,18065274853822074,17,True,True,False,0,He did not get hit by a car- ask any ER nurse or paramedic,2025-04-16T00:49:12.000Z,"{'label': 'neutral', 'score': 0.5199235677719116}",0,0,he did not get hit by a car- ask any er nurse or paramedic,False,False,0,0,none,False,0,[],0,0.0,0.01694202981889248,0.00015326266293413937,0.00032895506592467427,0.000699344149325043,0.0005595863913185894,neutral,0.9999648332595825
576,18302995690241084,57,True,True,False,13,"Well, I watched the documentary and I’m very pro law-enforcement. My husband was in law-enforcement for 33 years but there’s a lot of unanswered questions and the officer that talks so horribly about her they got fired.",2025-04-16T00:03:11.000Z,"{'label': 'negative', 'score': 0.5203110575675964}",2,1,"well, i watched the documentary and i m very pro law-enforcement. my husband was in law-enforcement for 33 years but there s a lot of unanswered questions and the officer that talks so horribly about her they got fired.",False,True,0,1,them_only,False,0,[],0,0.0,0.0009467450436204672,0.00010252065840177238,0.0001327346544712782,0.00018745161651168019,0.00010409286187496036,neutral,0.9002940058708191
577,18037266896271887,31,True,False,False,8,Not sure if she did it or not. I just can’t help getting a creepy vibe from her though.,2025-04-16T00:20:58.000Z,"{'label': 'negative', 'score': 0.6422533392906189}",1,0,not sure if she did it or not. i just can t help getting a creepy vibe from her though.,False,False,0,0,none,False,0,[],0,0.0,0.001184765133075416,0.00011043854465242475,0.0001509820285718888,0.00020419710199348629,0.00010948593262583017,confusion,0.992313802242279
578,18073106563868511,53,True,True,False,1,I like her attitude 💪,2025-04-15T23:48:13.000Z,"{'label': 'positive', 'score': 0.9709414839744568}",0,0,i like her attitude,False,False,0,0,none,False,0,[],0,0.0,0.001252500806003809,0.0001041165814967826,0.00014004716649651527,0.00017517374362796545,0.00011703679774655029,admiration,0.897311270236969
579,18059881133027622,3,True,True,False,1,She needs to stop talking.,2025-04-16T01:23:53.000Z,"{'label': 'negative', 'score': 0.742344319820404}",0,0,she needs to stop talking.,False,False,0,0,none,False,0,[],0,0.0,0.0014103349531069398,0.00010495241440366954,0.0001467204565415159,0.00018225674284622073,0.00010033555736299604,anger,0.5155560374259949
580,18265676557278256,6,True,True,False,3,I’m just learning about this woman. She seems too confident for someone on a murder trial 😆,2025-04-16T02:17:36.000Z,"{'label': 'neutral', 'score': 0.45832088589668274}",1,0,i m just learning about this woman. she seems too confident for someone on a murder trial,False,False,0,0,none,False,0,[],0,0.0,0.0029572797939181328,0.00010155717609450221,0.00018359838577453047,0.00029078699299134314,0.00011834083124995232,neutral,0.9770675897598267
581,18065439326310914,2,True,False,False,0,There are many reasonable doubts to think she's innocent.,2025-04-16T01:50:17.000Z,"{'label': 'negative', 'score': 0.6799460649490356}",0,0,there are many reasonable doubts to think she's innocent.,False,False,0,0,none,False,0,[],0,0.0,0.0007141174864955246,0.00011861196981044486,0.00014730726252309978,0.00018908100901171565,0.00013289725757203996,confusion,0.8170044422149658
582,18004067291592039,11,True,True,False,2,She was framed,2025-04-16T00:22:25.000Z,"{'label': 'neutral', 'score': 0.5863404273986816}",0,0,she was framed,False,False,0,0,none,False,0,[],0,0.0,0.0008990064379759133,0.0001058321722666733,0.00014147581532597542,0.00018826501036528498,0.00010050542914541438,neutral,0.9999840259552002
583,17903788248114586,35,False,True,False,0,She's innocent,2025-04-16T00:10:23.000Z,"{'label': 'neutral', 'score': 0.5298410654067993}",0,0,she's innocent,False,False,0,0,none,False,0,[],0,0.0,0.007606924045830965,8.646245260024443e-05,0.00020677743304986507,0.0004618419916369021,0.00011812594311777502,neutral,0.9998536109924316
584,18169430623327956,4,True,True,False,3,I think she did it but could it possibly been a mistake? They were both drinking pretty much that night so when she dropped him off maybe she did it and didn’t realize it. She went to his house slept a bit and sobered up a bit and then thought where’s John?,2025-04-16T03:01:21.000Z,"{'label': 'neutral', 'score': 0.7400627732276917}",3,0,i think she did it but could it possibly been a mistake? they were both drinking pretty much that night so when she dropped him off maybe she did it and didn t realize it. she went to his house slept a bit and sobered up a bit and then thought where s john?,False,True,0,1,them_only,False,0,[],0,0.0,0.0010305237956345081,0.0001076188127626665,0.00014620038564316928,0.0001959345827344805,0.00011519758845679462,neutral,0.8913707137107849
585,18142547398391188,1,True,True,False,0,I think she was framed,2025-04-16T05:14:56.000Z,"{'label': 'neutral', 'score': 0.5476217269897461}",0,0,i think she was framed,False,False,0,0,none,False,0,[],0,0.0,0.0006801429553888738,0.00011437414650572464,0.00013678465620614588,0.00017885802662931383,0.00011356623872416094,neutral,0.9999886751174927
586,18038174513555009,4,False,True,False,0,She's shady!!!,2025-04-16T01:02:00.000Z,"{'label': 'negative', 'score': 0.8580325245857239}",0,0,she's shady!!!,False,False,0,0,none,False,0,[],0,0.0,0.00406979164108634,8.13761871540919e-05,0.00015822304703760892,0.00032128917519003153,0.00010156105417991057,annoyance,0.9853590726852417
587,18046815290376919,1,False,True,False,0,@shes guilty i,2025-04-16T07:57:27.000Z,"{'label': 'negative', 'score': 0.4852398931980133}",0,0,guilty i,False,False,0,0,none,False,0,[],0,0.0,0.02084585838019848,0.00012188775872346014,0.00035012568696402013,0.000630884082056582,0.0002337287733098492,embarrassment,0.5454495549201965
588,18108036058394798,167,True,False,True,2,Vegan collagen for sale now (it’s made from cows that are vegan) Link in bio. Use code cow for 15% off your first order,2024-06-29T01:04:49.000Z,"{'label': 'positive', 'score': 0.6145870685577393}",1,0,vegan collagen for sale now it s made from cows that are vegan link in bio. use code cow for 15 off your first order,False,False,0,0,none,False,0,[],0,0.0,0.09379386901855469,0.00018980698951054364,0.00145982694812119,0.008606905117630959,0.00032052735332399607,neutral,0.9999897480010986
589,18276365941265097,0,False,True,False,0,Funny Ted,2025-04-15T18:47:33.000Z,"{'label': 'neutral', 'score': 0.44307875633239746}",0,0,funny ted,False,False,0,0,none,False,0,[],0,0.0,0.0021871794015169144,8.676185098011047e-05,0.00015870701463427395,0.00023358373437076807,9.309362212661654e-05,amusement,0.9995923638343811
590,17929348272020563,0,True,False,False,0,So funny I’m dying laughing. 🥱,2025-04-15T02:45:13.000Z,"{'label': 'positive', 'score': 0.9626572728157043}",0,0,so funny i m dying laughing.,False,False,0,0,none,False,0,[],0,0.0,0.008320542052388191,0.00012426541070453823,0.0002439107483951375,0.000334184558596462,0.00018784218991640955,amusement,0.9995062351226807
591,18077817871684746,0,True,True,False,0,https://christspiracy.com/,2025-04-13T15:39:08.000Z,"{'label': 'neutral', 'score': 0.850157618522644}",0,0,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857233,0.00010936457692878321,0.0001826662919484079,0.0002450727915856987,0.00011330090637784451,neutral,0.9995506405830383
592,18039498074218767,2,True,True,False,0,"Please don't compare plant based and animal based products. Because when produced in accordance with the necessary humane principles, both sides are healthy and beneficial. In other words, organic and non-GMO plant products are very valuable, as are animal products raised in humane conditions.",2025-04-11T16:52:51.000Z,"{'label': 'positive', 'score': 0.6797884702682495}",1,0,"please don't compare plant based and animal based products. because when produced in accordance with the necessary humane principles, both sides are healthy and beneficial. in other words, organic and non-gmo plant products are very valuable, as are animal products raised in humane conditions.",False,False,0,0,none,True,1,['animals'],1,0.25,0.0005688808159902692,0.00012937003339175135,0.00015134872228372842,0.00017785889212973416,0.0001325290068052709,approval,0.8527077436447144
593,18354707485180739,0,True,False,False,0,Full carnivore diet took me from weak and fat to a gawdamm sexual tyrannosaurus. I get everyone I coach to move towards it 🔥,2025-04-10T15:14:12.000Z,"{'label': 'positive', 'score': 0.7133587598800659}",2,0,full carnivore diet took me from weak and fat to a gawdamm sexual tyrannosaurus. i get everyone i coach to move towards it,False,False,0,0,none,False,0,[],0,0.0,0.2383439540863037,0.0005364548414945602,0.004655607044696808,0.013965392485260963,0.00099945068359375,annoyance,0.9839370846748352
594,17938893473875001,1,True,True,False,1,@annie_bo_banyantree,2025-04-07T17:16:25.000Z,"{'label': 'neutral', 'score': 0.7912607789039612}",0,0,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857233,0.00010936457692878321,0.0001826662919484079,0.0002450727915856987,0.00011330090637784451,neutral,0.9995506405830383
595,18081089212655473,0,True,True,False,0,😂😂😂😂,2025-04-06T00:23:22.000Z,"{'label': 'neutral', 'score': 0.5487988591194153}",0,0,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857233,0.00010936457692878321,0.0001826662919484079,0.0002450727915856987,0.00011330090637784451,neutral,0.9995506405830383
596,18220084261290318,0,False,False,False,0,So funny 😂,2025-04-05T05:47:42.000Z,"{'label': 'positive', 'score': 0.853344202041626}",0,0,so funny,False,False,0,0,none,False,0,[],0,0.0,0.0011902132537215948,0.00010443825885886326,0.00015009423077572137,0.00018532414105720818,9.7330026619602e-05,amusement,0.9991064667701721
597,18082192294726922,1,True,False,False,0,😂😂,2025-04-04T17:41:27.000Z,"{'label': 'neutral', 'score': 0.5604997277259827}",0,0,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857233,0.00010936457692878321,0.0001826662919484079,0.0002450727915856987,0.00011330090637784451,neutral,0.9995506405830383
598,18167461216331001,0,True,True,False,0,"Las mujeres no son perras, te refieres a las mujeres cómo perras y se vuelven infértiles x culpa del poliéster ......tuviste algún problema en tu infancia , resuelvelo por favor",2025-04-03T18:03:17.000Z,"{'label': 'neutral', 'score': 0.8343303203582764}",0,0,"las mujeres no son perras, te refieres a las mujeres c mo perras y se vuelven inf rtiles x culpa del poli ster ......tuviste alg n problema en tu infancia , resuelvelo por favor",False,False,0,0,none,False,0,[],0,0.0,0.15757477283477783,0.0004926653346046805,0.0014606118202209473,0.002656905446201563,0.0010378279257565737,neutral,0.9996546506881714
599,18310561600230855,0,True,False,False,0,😂,2025-03-30T10:59:45.000Z,"{'label': 'neutral', 'score': 0.4929787814617157}",0,0,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857233,0.00010936457692878321,0.0001826662919484079,0.0002450727915856987,0.00011330090637784451,neutral,0.9995506405830383
600,18090795127510424,4,True,True,False,0,Don't tell this to Indians 😃,2025-03-29T00:02:50.000Z,"{'label': 'neutral', 'score': 0.5458032488822937}",0,0,don't tell this to indians,False,False,0,0,none,False,0,[],0,0.0,0.029865873977541924,0.00019374614930711687,0.001756426994688809,0.0008161557489074767,0.000630750902928412,neutral,0.9485726952552795
601,18062099825477391,0,True,False,False,0,😂,2025-03-28T11:29:36.000Z,"{'label': 'neutral', 'score': 0.4929787814617157}",0,0,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857233,0.00010936457692878321,0.0001826662919484079,0.0002450727915856987,0.00011330090637784451,neutral,0.9995506405830383
602,18074653255642056,0,True,False,False,0,Omg yum gimmi some 🔥😍,2025-03-28T08:26:06.000Z,"{'label': 'positive', 'score': 0.9735757112503052}",0,0,omg yum gimmi some,False,False,0,0,none,False,0,[],0,0.0,0.001912690349854529,9.015692921821028e-05,0.00014279861352406442,0.00021330569870769978,9.383273572893813e-05,excitement,0.7925049066543579
603,18186202810311121,1,True,False,True,0,Diamond and Maldon (smoked) live forever in my pantry.,2025-04-15T19:45:49.000Z,"{'label': 'positive', 'score': 0.721557080745697}",0,0,diamond and maldon smoked live forever in my pantry.,False,False,0,0,none,False,0,[],0,0.0,0.005753905978053808,0.00010527134145377204,0.0002522391441743821,0.0003404135932214558,0.0001698079431662336,neutral,0.9999873638153076
604,18076530784769737,1,True,False,False,0,This is a reference to lab results posted by mamavation (I think that’s the name) who blocks people who ask for her lab sources and handles how she promotes various brands in sketchy ways.,2025-04-15T17:52:09.000Z,"{'label': 'negative', 'score': 0.6915525794029236}",2,0,this is a reference to lab results posted by mamavation i think that s the name who blocks people who ask for her lab sources and handles how she promotes various brands in sketchy ways.,False,False,0,0,none,False,0,[],0,0.0,0.0006719345110468566,0.00011368932609912008,0.00013413320994004607,0.00017628850764594972,0.00011608670320129022,neutral,0.9999836683273315
605,17916756485980256,2,True,False,False,0,Good day to be a 20 minute drive from Maldon🌀,2025-04-15T21:32:56.000Z,"{'label': 'positive', 'score': 0.9383960962295532}",0,0,good day to be a 20 minute drive from maldon,False,False,0,0,none,False,0,[],0,0.0,0.001166729023680091,9.905888146022335e-05,0.0001492447918280959,0.0001868969266070053,0.00011407114652683958,gratitude,0.381766140460968
606,18072548923866945,45,True,False,False,2,I’m lucky to live in Sardinia and get access to Sardinian sea salt,2025-04-15T16:53:04.000Z,"{'label': 'positive', 'score': 0.9496902227401733}",0,0,i m lucky to live in sardinia and get access to sardinian sea salt,False,False,0,0,none,False,0,[],0,0.0,0.004079976584762335,0.00011565942986635491,0.00033927703043445945,0.0002781860821414739,0.0001738071150612086,realization,0.26767662167549133
607,18076210840760327,3,True,False,True,0,Chef 🧑🏼‍🍳 speaking here and I use MALDON all day everyday!,2025-04-15T17:19:10.000Z,"{'label': 'positive', 'score': 0.7084125876426697}",1,0,chef speaking here and i use maldon all day everyday!,False,False,0,0,none,False,0,[],0,0.0,0.0009401199058629572,0.00010255966481054202,0.00013948210107628256,0.00018037455447483808,0.0001075593099812977,neutral,0.9999885559082031
608,17862380349384798,3,False,False,False,0,hard to eat healthy in this world...,2025-04-15T16:55:27.000Z,"{'label': 'negative', 'score': 0.7574601173400879}",0,0,hard to eat healthy in this world...,False,False,0,0,none,False,0,[],0,0.0,0.0011327988468110561,0.0001016521273413673,0.00016404727648478001,0.0001925448450492695,0.00010355102131143212,sadness,0.6307803392410278
609,18102018556518416,1,True,False,False,0,I prefer Fleur de sel.,2025-04-15T19:39:27.000Z,"{'label': 'neutral', 'score': 0.6027160882949829}",0,0,i prefer fleur de sel.,False,False,0,0,none,False,0,[],0,0.0,0.001222115126438439,0.00010538223432376981,0.0001595109497429803,0.0001979077496798709,0.00010749512148322538,approval,0.9842268824577332
610,18077345662784596,2,True,True,False,1,saltverk icelandic salt!!,2025-04-15T17:56:43.000Z,"{'label': 'neutral', 'score': 0.6673751473426819}",0,0,saltverk icelandic salt!!,False,False,0,0,none,False,0,[],0,0.0,0.010526577942073345,0.00010190689499722794,0.00026921130483970046,0.0004666905733756721,0.00015324570995289832,neutral,0.9999916553497314
